,hsa-miR-375,hsa-miR-29c*,hsa-miR-1258,hsa-miR-132*,hsa-miR-142-3p,hsa-miR-520c-3p,hsa-miR-302b,hsa-miR-204,hsa-miR-1468,hsa-miR-576-5p,hsa-miR-601,hsa-miR-609,hsa-miR-154,hsa-miR-508-3p,hsa-miR-942,hsa-miR-302d,hsa-miR-135b,hsa-miR-522,hsa-miR-488,hsa-miR-1262,hsa-miR-126*,hsa-miR-373,hsa-miR-483-3p,hsa-miR-133a,hsa-miR-190b,hsa-miR-598,hsa-miR-199b-5p,hsa-miR-1282,hsa-miR-1825,hsa-miR-130b*,hsa-miR-578,hsa-miR-520f,hsa-miR-26a-2*,hsa-miR-450a,hsa-miR-29b-1*,hsa-miR-615-3p,hsa-miR-892b,hsa-miR-1290,hsa-miR-556-3p,hsa-miR-98,hsa-miR-1238,hsa-let-7b*,hsa-miR-1299,hsa-miR-382,hsa-miR-26b*,hsa-miR-876-3p,hsa-miR-196a,hsa-miR-644,hsa-miR-1279,hsa-miR-330-5p,hsa-miR-629,hsa-miR-23a*,hsa-miR-509-3p,hsa-miR-34a,hsa-let-7f-2*,hsa-miR-581,hsa-miR-335*,hsa-miR-515-3p,hsa-miR-340*,hsa-miR-1246,hsa-miR-133b,hsa-miR-454*,hsa-miR-613,hsa-miR-302a,hsa-miR-376a*,hsa-miR-9,hsa-miR-520d-3p,hsa-miR-455-5p,hsa-miR-515-5p,hsa-miR-31*,hsa-miR-488*,hsa-miR-200a,hsa-miR-489,hsa-miR-1283,hsa-miR-566,hsa-miR-455-3p,hsa-miR-646,hsa-miR-519b-5p,hsa-miR-1245,hsa-miR-1291,hsa-miR-155*,hsa-miR-31,hsa-miR-518a-5p,hsa-miR-21*,hsa-miR-564,hsa-miR-933,hsa-miR-589,hsa-miR-545*,hsa-miR-520d-5p,hsa-miR-518d-5p,hsa-miR-96*,hsa-miR-136*,hsa-miR-491-3p,hsa-miR-568,hsa-miR-450b-5p,hsa-miR-556-5p,hsa-miR-10b*,hsa-miR-298,hsa-miR-889,hsa-miR-518d-3p,SD
GSM1512824,6.95361668081802,7.27597577582919,5.678251865586049,6.35412224724696,5.678251865586049,6.35412224724696,7.27597577582919,6.35412224724696,9.32301879365236,4.58196523573991,7.27597577582919,6.95361668081802,4.58196523573991,6.35412224724696,8.21126660623332,1.0,6.95361668081802,7.27597577582919,5.0453627592479595,1.0,1.0,6.35412224724696,7.27597577582919,6.35412224724696,5.24495669296939,7.65026632189592,8.77334116593177,8.21126660623332,8.21126660623332,5.24495669296939,7.27597577582919,4.58196523573991,8.21126660623332,6.01650027139007,6.95361668081802,6.95361668081802,6.35412224724696,5.678251865586049,5.678251865586049,1.0,8.77334116593177,7.65026632189592,7.65026632189592,6.67881241918118,8.21126660623332,6.35412224724696,6.01650027139007,9.32301879365236,6.95361668081802,6.95361668081802,6.95361668081802,5.24495669296939,6.35412224724696,6.67881241918118,6.01650027139007,9.70142313097838,6.35412224724696,4.58196523573991,6.35412224724696,4.58196523573991,6.95361668081802,8.21126660623332,1.0,5.24495669296939,1.0,7.65026632189592,8.77334116593177,9.32301879365236,7.65026632189592,6.95361668081802,5.24495669296939,1.0,4.58196523573991,1.0,6.95361668081802,4.58196523573991,5.678251865586049,6.95361668081802,3.3427166167634903,5.24495669296939,6.35412224724696,1.0,4.58196523573991,1.0,1.0,7.65026632189592,5.24495669296939,1.0,6.35412224724696,5.24495669296939,3.3427166167634903,6.01650027139007,6.35412224724696,4.58196523573991,1.0,4.58196523573991,1.0,5.24495669296939,3.3427166167634903,1.0,1.0
GSM1512825,7.662567408607769,7.84260350946454,7.662567408607769,5.77356823808391,6.084643747085679,7.291369353386821,1.0,7.662567408607769,7.401117450231579,7.401117450231579,8.318674195391411,5.44473660086762,5.0453627592479595,1.0,5.0453627592479595,5.44473660086762,7.662567408607769,6.084643747085679,7.968102560893709,3.25294948383433,1.0,7.09032437808437,6.35163193300929,6.5904140114896705,6.084643747085679,7.09032437808437,7.968102560893709,8.318674195391411,8.708825816994459,1.0,6.79953011154688,9.47271890644441,6.71004472656314,6.35163193300929,4.41378521330204,1.0,6.084643747085679,1.0,6.084643747085679,5.0453627592479595,7.291369353386821,5.0453627592479595,8.318674195391411,9.021110977428538,7.968102560893709,5.77356823808391,6.79953011154688,6.907116930694151,4.41378521330204,6.084643747085679,8.548414216893999,4.41378521330204,6.907116930694151,5.44473660086762,3.25294948383433,8.11976824502555,7.662567408607769,6.907116930694151,6.79953011154688,6.084643747085679,6.5904140114896705,6.5904140114896705,5.44473660086762,5.44473660086762,1.0,7.662567408607769,9.47271890644441,10.012460105554801,6.5904140114896705,5.44473660086762,1.0,5.0453627592479595,6.35163193300929,1.0,5.21443488266961,6.084643747085679,7.09032437808437,4.41378521330204,5.0453627592479595,6.236253653086389,1.0,6.5904140114896705,6.5904140114896705,1.0,4.41378521330204,6.35163193300929,4.41378521330204,5.77356823808391,5.44473660086762,1.0,5.77356823808391,3.25294948383433,4.41378521330204,1.0,5.0453627592479595,1.0,5.44473660086762,4.41378521330204,5.0453627592479595,1.0,1.0
GSM1512826,6.56681587931499,5.59706726782758,7.34909302761902,5.9725185403011105,1.0,6.301860136231349,6.56681587931499,7.06520241094239,5.9725185403011105,7.43724330853442,6.56681587931499,4.67009082902659,7.34909302761902,8.38462224294347,8.38462224294347,6.56681587931499,8.38462224294347,7.34909302761902,9.170144353059161,7.06520241094239,5.9725185403011105,5.193878832724651,7.637320744321059,5.193878832724651,7.637320744321059,5.9725185403011105,6.56681587931499,10.0569043574095,7.637320744321059,5.9725185403011105,5.193878832724651,6.301860136231349,6.56681587931499,6.8156046103535,1.0,5.59706726782758,8.81191797839637,1.0,1.0,1.0,10.0569043574095,5.59706726782758,10.0569043574095,7.06520241094239,5.9725185403011105,7.637320744321059,3.84624328231911,7.06520241094239,5.193878832724651,9.50400663802851,5.9725185403011105,1.0,4.67009082902659,1.0,7.06520241094239,10.2202562690804,6.8156046103535,6.56681587931499,6.56681587931499,3.84624328231911,6.56681587931499,6.56681587931499,5.193878832724651,5.59706726782758,5.59706726782758,6.56681587931499,6.56681587931499,8.38462224294347,1.0,6.56681587931499,2.08065116062994,5.9725185403011105,6.56681587931499,5.9725185403011105,6.56681587931499,5.59706726782758,6.301860136231349,3.84624328231911,5.193878832724651,6.301860136231349,1.0,3.84624328231911,5.193878832724651,5.193878832724651,3.84624328231911,2.08065116062994,1.0,1.0,1.0,5.9725185403011105,5.9725185403011105,1.0,8.01628780813992,5.9725185403011105,5.193878832724651,5.9725185403011105,1.0,6.56681587931499,3.84624328231911,1.0,1.0
GSM1512827,7.569799509182559,5.6930218036377,1.33765803764802,4.22078290781121,4.22078290781121,1.33765803764802,6.62393901118424,6.361224590029969,8.59542993987743,5.45034637534916,6.62393901118424,6.157628712927389,1.0,1.0,7.2190669840788795,5.45034637534916,6.87479825542356,6.62393901118424,6.62393901118424,1.0,1.0,1.0,6.62393901118424,4.22078290781121,5.6930218036377,7.84260350946454,6.361224590029969,7.84260350946454,8.59542993987743,1.0,9.07912152802184,4.7845693534367,1.0,6.62393901118424,6.361224590029969,7.84260350946454,5.193878832724651,1.0,7.0502195748788,5.45034637534916,7.84260350946454,7.2190669840788795,6.87479825542356,6.62393901118424,7.0502195748788,4.22078290781121,5.45034637534916,7.2190669840788795,7.3878058422469906,5.45034637534916,6.157628712927389,5.6930218036377,6.62393901118424,4.7845693534367,5.193878832724651,6.157628712927389,6.157628712927389,4.7845693534367,7.0502195748788,3.47537797066507,5.6930218036377,5.6930218036377,6.361224590029969,5.193878832724651,1.0,7.84260350946454,10.5576425626765,5.85585125794981,8.25212197189018,7.84260350946454,6.62393901118424,1.33765803764802,7.84260350946454,5.193878832724651,6.361224590029969,7.84260350946454,7.0502195748788,4.7845693534367,1.0,8.59542993987743,6.157628712927389,6.157628712927389,5.6930218036377,1.33765803764802,5.6930218036377,9.57518861855755,4.22078290781121,1.0,3.47537797066507,6.157628712927389,4.22078290781121,1.0,5.193878832724651,3.47537797066507,1.33765803764802,5.193878832724651,5.6930218036377,6.87479825542356,5.193878832724651,4.22078290781121,1.0
GSM1512828,7.34909302761902,4.58963954409179,7.001597370120161,7.001597370120161,5.68945507333449,4.58963954409179,7.001597370120161,6.37110284699349,6.37110284699349,5.68945507333449,7.631416370410709,6.37110284699349,1.0,1.0,9.07912152802184,1.0,3.40129440946586,3.40129440946586,6.04295036880507,1.0,1.0,5.68945507333449,7.631416370410709,7.001597370120161,1.0,8.0810638677351,7.888570600322731,6.04295036880507,6.68905859484741,1.0,4.58963954409179,7.001597370120161,6.04295036880507,8.59542993987743,1.0,5.2622695476991,7.001597370120161,1.0,6.37110284699349,1.0,8.59542993987743,9.07912152802184,5.68945507333449,6.37110284699349,4.58963954409179,5.2622695476991,5.68945507333449,5.68945507333449,1.0,5.68945507333449,1.0,5.68945507333449,7.34909302761902,6.37110284699349,8.59542993987743,9.94438232692461,7.001597370120161,5.68945507333449,4.58963954409179,6.37110284699349,5.68945507333449,7.631416370410709,5.68945507333449,4.58963954409179,1.0,6.37110284699349,10.2686537706254,7.34909302761902,7.34909302761902,8.0810638677351,7.001597370120161,6.04295036880507,4.58963954409179,4.58963954409179,6.37110284699349,7.34909302761902,5.68945507333449,5.68945507333449,4.58963954409179,7.001597370120161,8.0810638677351,1.0,5.2622695476991,1.0,6.04295036880507,7.631416370410709,1.0,1.0,6.04295036880507,5.68945507333449,3.40129440946586,3.40129440946586,5.68945507333449,5.68945507333449,3.40129440946586,1.0,5.2622695476991,1.0,6.04295036880507,6.37110284699349,1.0
GSM1512829,6.79433842534086,6.79433842534086,1.0,1.0,6.393004911466969,5.547938431269911,7.7333271962682195,6.393004911466969,1.0,3.47537797066507,6.97613611147561,8.061572615281559,5.10236230656534,6.14093087477446,6.97613611147561,6.79433842534086,6.393004911466969,6.61991747137969,7.158045257111991,3.47537797066507,1.0,1.0,1.0,3.47537797066507,8.221097503490359,7.472333661306241,5.861113524559231,8.061572615281559,7.472333661306241,1.0,7.158045257111991,5.547938431269911,6.79433842534086,6.79433842534086,7.158045257111991,5.10236230656534,1.0,3.47537797066507,5.861113524559231,5.547938431269911,6.393004911466969,7.33248993328891,6.14093087477446,6.61991747137969,5.10236230656534,6.393004911466969,6.97613611147561,5.10236230656534,5.861113524559231,3.47537797066507,7.968102560893709,5.547938431269911,1.0,5.10236230656534,5.861113524559231,7.33248993328891,6.393004911466969,5.861113524559231,3.47537797066507,7.158045257111991,5.547938431269911,1.0,7.608933944673059,6.393004911466969,3.47537797066507,6.97613611147561,8.49049147478898,7.158045257111991,5.10236230656534,6.79433842534086,6.97613611147561,5.10236230656534,3.47537797066507,5.10236230656534,1.0,6.393004911466969,6.61991747137969,1.0,1.0,6.393004911466969,5.10236230656534,6.14093087477446,4.448969588503349,1.0,1.0,6.79433842534086,3.47537797066507,5.547938431269911,1.0,5.547938431269911,1.0,4.448969588503349,3.47537797066507,5.10236230656534,6.14093087477446,5.861113524559231,3.47537797066507,5.547938431269911,1.0,5.10236230656534,1.0
GSM1512830,1.0,3.8133593691381003,1.0,1.0,1.0,1.0,1.27083532511592,1.0,1.0,1.0,3.8133593691381003,1.0,1.0,1.0,4.3254137175202105,1.0,1.0,1.0,1.27083532511592,1.0,1.0,1.0,1.0,4.98228128461447,3.4334750545461405,4.3254137175202105,4.71293510841081,4.3254137175202105,5.68330575046473,1.0,3.8133593691381003,1.0,1.0,1.0,1.0,6.60467953610579,4.98228128461447,1.0,4.3254137175202105,3.4334750545461405,3.4334750545461405,5.68330575046473,1.0,1.0,1.27083532511592,1.27083532511592,1.0,4.98228128461447,1.0,1.0,6.468921978749781,1.0,1.0,1.0,5.81354889887192,5.21443488266961,3.4334750545461405,1.0,3.4334750545461405,1.0,1.0,5.38825948308959,2.76352094658071,1.27083532511592,1.0,1.0,4.3254137175202105,4.3254137175202105,7.29938919759939,7.67335708002087,7.102857649093091,5.68330575046473,7.79892964843621,6.12704641329226,7.02366054984938,7.58119160479305,8.46607305848822,6.74186538488136,4.71293510841081,7.451829866443781,5.38825948308959,7.3878058422469906,7.2617072891910395,5.38825948308959,7.102857649093091,8.30782808090134,6.35412224724696,1.0,4.98228128461447,7.58119160479305,6.907116930694151,4.98228128461447,6.784060907799339,6.411989539005151,5.94718075202026,6.96118067803205,5.68330575046473,6.96118067803205,4.3254137175202105,6.86531604930387,1.0
GSM1512831,5.94718075202026,5.06299657319222,1.0,3.85805213017887,3.85805213017887,1.0,5.77868789896324,1.0,1.0,1.0,3.85805213017887,3.03519615990739,4.41378521330204,1.0,5.06299657319222,5.94718075202026,4.80007941727765,3.85805213017887,3.85805213017887,1.0,1.0,3.85805213017887,1.0,1.0,3.03519615990739,5.25270601465446,5.94718075202026,1.0,1.0,4.80007941727765,1.0,6.41479706944582,1.0,1.0,1.0,6.5132966905283896,5.06299657319222,4.80007941727765,5.94718075202026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.59731230745973,4.41378521330204,1.0,1.0,1.0,3.85805213017887,1.0,6.5132966905283896,5.58834665000772,1.0,4.41378521330204,6.205997027101259,1.0,4.80007941727765,5.25270601465446,4.80007941727765,1.0,5.58834665000772,5.94718075202026,1.0,5.42204471770389,8.30782808090134,4.80007941727765,4.41378521330204,5.25270601465446,8.39592206823171,6.75476333688228,8.0998842927218,8.39592206823171,9.73997422518491,6.205997027101259,1.0,8.65697181417042,3.85805213017887,7.99707047513926,8.53634538245102,6.75476333688228,8.896633265737599,9.840575063106769,6.98396900510072,1.0,1.0,6.205997027101259,7.375372863080809,5.25270601465446,7.2009278165593695,6.67324085647162,7.44219834630574,7.03695405057976,6.59731230745973,8.180725742614959,5.25270601465446,6.318507268851089,1.0
GSM1512832,5.80721370080624,1.0,3.93631793471828,1.0,1.0,1.0,5.5613325439366,4.70473115762993,5.5613325439366,3.93631793471828,5.21443488266961,5.21443488266961,5.80721370080624,3.93631793471828,5.5613325439366,1.0,6.03024896177041,5.21443488266961,5.21443488266961,1.0,1.0,1.0,1.0,1.0,1.0,3.93631793471828,5.959239513255709,1.0,2.6846433380289,1.0,4.70473115762993,5.80721370080624,2.6846433380289,1.0,1.0,4.70473115762993,6.818775591096999,1.0,5.5613325439366,1.0,2.6846433380289,1.0,4.70473115762993,2.6846433380289,1.0,1.0,3.93631793471828,3.93631793471828,4.70473115762993,6.195085388099639,3.93631793471828,1.0,4.70473115762993,5.21443488266961,6.6758292489470605,6.818775591096999,1.0,5.21443488266961,4.70473115762993,1.0,1.0,1.0,4.70473115762993,1.0,5.80721370080624,3.93631793471828,1.0,5.21443488266961,8.201368258813309,5.21443488266961,6.818775591096999,6.03024896177041,8.66960920303555,6.818775591096999,7.07777035372477,7.379607566678191,9.38768214410751,5.80721370080624,5.21443488266961,7.2376645262090005,5.80721370080624,7.379607566678191,7.379607566678191,7.16875217282624,7.07777035372477,8.825593182270419,6.03024896177041,1.0,1.0,6.5324107135394405,6.6758292489470605,6.37375054283881,7.07777035372477,6.5324107135394405,6.9644248426193895,6.5324107135394405,5.5613325439366,7.07777035372477,1.0,5.5613325439366,1.0
GSM1512837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.48867110695427,1.0,1.0,1.0,1.92130489370134,1.0,1.0,3.48867110695427,5.53518269802554,5.183925077107969,1.0,2.89949084695494,4.1246979370360295,1.0,6.19335740140815,1.0,1.0,1.0,1.0,1.0,1.0,5.622749774976441,5.08082387705109,1.0,1.0,1.0,1.0,3.85805213017887,1.92130489370134,1.0,4.1246979370360295,1.0,1.0,4.63020378122295,2.89949084695494,6.230948840053389,6.08081879749912,1.0,1.0,1.0,4.63020378122295,1.0,1.0,1.92130489370134,1.0,1.0,4.81959464351203,1.0,1.0,1.0,1.0,1.0,1.0,4.37772126769777,7.12597357998681,7.0808670531601905,6.481782120028501,6.60467953610579,7.42756151608703,6.08081879749912,6.714913367963929,7.19052263953929,7.86483233410645,7.257864176839661,4.96113376741887,6.63332772626178,1.92130489370134,7.19052263953929,7.528004296440081,6.33881815510787,7.27597577582919,7.59792827337183,6.33881815510787,1.0,5.833505151183809,6.79953011154688,6.839585099330421,5.833505151183809,5.45034637534916,5.9021322241547,5.38345721039607,6.68178943361401,6.0098993151372095,6.63332772626178,6.37375054283881,5.75449268456881,3.0
GSM1512840,1.0,1.0,1.0,4.2978145761199,5.45034637534916,4.2978145761199,3.3711070008226502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.20561040737754,1.0,1.0,5.20561040737754,6.74186538488136,1.0,3.3711070008226502,6.32651517329232,6.61991747137969,1.0,6.133417736885231,3.3711070008226502,3.3711070008226502,1.0,1.0,1.0,4.8307530902953,5.93872464744992,5.93872464744992,1.0,4.2978145761199,5.68587950325551,5.20561040737754,4.8307530902953,1.0,5.93872464744992,1.0,1.0,1.0,5.20561040737754,3.3711070008226502,4.2978145761199,6.32651517329232,5.20561040737754,3.3711070008226502,1.0,1.0,1.0,5.45034637534916,1.0,4.8307530902953,1.0,4.8307530902953,5.20561040737754,1.0,1.0,1.0,1.0,1.0,4.2978145761199,6.98396900510072,6.74186538488136,5.68587950325551,6.61991747137969,7.340526884823201,6.61991747137969,6.32651517329232,7.40946172235489,7.257864176839661,7.48203407994536,6.4876791256936395,6.32651517329232,4.8307530902953,6.88331015134153,8.15001828106439,5.93872464744992,7.194104258106759,7.71951933050789,5.93872464744992,3.3711070008226502,1.0,7.03695405057976,6.133417736885231,5.20561040737754,6.61991747137969,5.45034637534916,4.8307530902953,7.257864176839661,6.61991747137969,6.32651517329232,5.45034637534916,1.0,3.0
GSM1512847,5.1411890838016,1.0,1.0,2.91816973494169,5.70751705312359,3.8133593691381003,4.39272668203959,1.0,1.0,1.0,6.405895858013741,6.1083600088162395,5.1411890838016,6.1083600088162395,2.91816973494169,5.70751705312359,5.70751705312359,6.1083600088162395,6.405895858013741,5.1411890838016,2.91816973494169,1.0,2.91816973494169,1.0,6.6758292489470605,2.91816973494169,2.91816973494169,1.0,5.1411890838016,1.0,3.8133593691381003,1.0,4.39272668203959,4.39272668203959,1.0,1.0,6.405895858013741,5.1411890838016,1.0,1.0,2.91816973494169,5.1411890838016,4.39272668203959,4.39272668203959,5.1411890838016,1.0,1.0,6.1083600088162395,5.70751705312359,2.91816973494169,4.39272668203959,4.39272668203959,5.1411890838016,1.0,4.39272668203959,1.0,2.91816973494169,1.0,1.0,6.405895858013741,6.6758292489470605,5.1411890838016,6.6758292489470605,1.0,1.0,4.39272668203959,6.6758292489470605,6.1083600088162395,7.1758034216678,6.6758292489470605,5.70751705312359,7.58119160479305,7.80531047047178,5.70751705312359,5.70751705312359,6.1083600088162395,5.1411890838016,8.56038292715413,5.1411890838016,6.91454331940429,5.1411890838016,6.91454331940429,7.1758034216678,5.70751705312359,6.6758292489470605,7.1758034216678,6.91454331940429,5.70751705312359,1.0,6.405895858013741,1.0,6.1083600088162395,6.1083600088162395,5.70751705312359,1.0,6.405895858013741,4.39272668203959,5.70751705312359,6.405895858013741,1.0,3.0
GSM1512849,6.06488272831442,1.0,1.0,5.822896584313621,1.0,1.0,3.8262152251432697,5.1411890838016,7.0502195748788,1.0,1.6548714832627902,5.1411890838016,5.822896584313621,4.6354285079296105,1.6548714832627902,6.66411252908603,1.0,6.06488272831442,5.1411890838016,1.0,1.0,5.822896584313621,1.0,4.6354285079296105,1.0,1.6548714832627902,6.66411252908603,1.0,4.6354285079296105,1.0,1.0,5.52637708810676,1.0,1.0,4.6354285079296105,1.0,6.66411252908603,5.52637708810676,5.52637708810676,6.06488272831442,7.0502195748788,6.06488272831442,1.0,1.0,1.0,1.0,5.1411890838016,4.6354285079296105,1.0,3.8262152251432697,6.44774117344659,5.822896584313621,1.6548714832627902,6.44774117344659,1.0,5.52637708810676,5.822896584313621,1.0,6.2518445251322605,6.06488272831442,6.66411252908603,4.3449009153469405,1.0,1.0,7.0502195748788,1.6548714832627902,1.0,5.65692411312407,6.66411252908603,8.4189569606198,7.82012267131436,7.257864176839661,8.4189569606198,5.52637708810676,7.60331342053789,6.06488272831442,8.61921726944256,5.52637708810676,8.061572615281559,8.79889876981399,5.1411890838016,6.2518445251322605,6.66411252908603,6.2518445251322605,8.061572615281559,9.006749907139051,5.822896584313621,6.44774117344659,1.0,5.52637708810676,8.24158560778282,7.165000368063019,7.82012267131436,5.822896584313621,6.2518445251322605,7.0502195748788,6.85718938513612,9.006749907139051,5.822896584313621,6.2518445251322605,3.0
GSM1512850,1.0,1.0,1.0,3.9650028996662097,1.0,1.0,5.05697730435798,1.0,1.0,2.76352094658071,6.14093087477446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.05697730435798,2.76352094658071,1.0,1.0,1.0,1.0,3.9650028996662097,6.73128343505605,1.0,5.32838614869214,1.0,1.0,1.0,1.0,3.9650028996662097,1.0,6.14093087477446,1.0,3.9650028996662097,2.76352094658071,5.576247454320691,1.0,1.0,5.05697730435798,4.67009082902659,1.0,4.67009082902659,1.0,1.0,1.0,6.32651517329232,1.0,1.0,1.0,4.67009082902659,1.0,5.32838614869214,1.0,1.0,4.67009082902659,1.0,5.7622608928222,1.0,3.9650028996662097,5.32838614869214,1.0,5.7622608928222,1.0,5.32838614869214,8.00682409757289,6.60761945146541,6.73128343505605,6.73128343505605,8.76081348096367,6.87193606080971,7.64380805345165,7.76720771727424,8.61921726944256,6.46690218594233,7.64380805345165,7.29538484866663,6.87193606080971,7.64380805345165,7.64380805345165,6.87193606080971,8.46607305848822,8.46607305848822,5.05697730435798,1.0,5.94718075202026,6.14093087477446,6.60761945146541,6.32651517329232,5.05697730435798,6.32651517329232,3.9650028996662097,6.14093087477446,5.94718075202026,8.46607305848822,1.0,2.76352094658071,3.0
GSM1512860,1.0,1.0,2.1517022141345,1.0,3.64198456137553,5.183925077107969,2.1517022141345,6.06090195522541,4.370691561762951,1.0,1.0,1.0,5.183925077107969,2.1517022141345,5.183925077107969,4.81959464351203,1.0,1.0,2.1517022141345,1.0,5.183925077107969,4.370691561762951,7.0468509054743,6.403525893924019,1.0,1.0,3.64198456137553,1.0,2.1517022141345,1.0,6.403525893924019,4.370691561762951,1.0,5.50926742931651,1.0,1.0,6.868629852161571,3.64198456137553,1.0,1.0,6.06090195522541,3.64198456137553,1.0,1.0,5.9531922101602195,4.81959464351203,2.1517022141345,4.81959464351203,1.0,1.0,6.403525893924019,1.0,3.64198456137553,2.1517022141345,5.81354889887192,1.0,1.0,3.64198456137553,3.64198456137553,5.81354889887192,6.403525893924019,2.1517022141345,5.50926742931651,1.0,6.06090195522541,5.50926742931651,1.0,5.183925077107969,6.73637774660804,6.579806649238139,6.22841979692542,5.183925077107969,7.336514005123969,5.183925077107969,7.58686840294322,6.97878269785697,8.05260301576568,7.71301540501449,1.0,7.336514005123969,5.183925077107969,7.58686840294322,6.579806649238139,4.81959464351203,7.102857649093091,6.73637774660804,7.336514005123969,4.370691561762951,5.183925077107969,8.32943937736372,6.06090195522541,7.102857649093091,6.06090195522541,5.183925077107969,6.403525893924019,5.81354889887192,4.81959464351203,6.06090195522541,1.0,5.81354889887192,3.0
